,league,season,team,player,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup,name_sofascore,birth_ts,height,weight,preferred_foot,nationality,position_current,detailed_positions_current,market_value_current,contract_until_ts_current,popularity_score_current,position_standard,position_description,player_age_at_season,country,contract_end_date_current,goals_per_90,xg_per_90,np_goals_per_90,np_xg_per_90,assists_per_90,xa_per_90,shots_per_90,key_passes_per_90,involvement_per_90,finishing_efficiency,np_finishing_efficiency,playmaking_efficiency,shot_conversion,involvement_index,direct_contribution,expected_contribution,offensive_volume,value_per_goal,value_per_xg,value_per_contribution
55,ESP-La Liga,2425,Athletic Club,Yeray Álvarez,4,2024,147,5062,D S,21,1784,1,0.6109,1,0.6109,0,0.4751,9,4,4,0,4.3349,4.2971,Yeray Álvarez,790905600.0,183,78,Right,Spain,D,DC,1000000.0,1782777600.0,814.0,Defender,Defender (secondary role / versatile),29.0,ESP,2026-06-30,0.05,0.031,0.05,0.031,0.0,0.024,0.454,0.202,0.435,1.637,1.637,0.0,0.111,8.632,1,1.086,13,1000000.0,1636929.0,1000000.0
56,ESP-La Liga,2425,Athletic Club,Yuri,4,2024,147,2229,D S,30,2027,0,0.5943,0,0.5943,2,1.9303,16,18,5,0,9.6992,8.0405,Yuri Alberto,984873600.0,183,77,Right,Brazil,F,ST,23000000.0,1909008000.0,44725.0,Defender,Defender (secondary role / versatile),23.0,ESP,2030-06-30,0.0,0.026,0.0,0.026,0.089,0.086,0.71,0.799,0.788,0.0,0.0,1.036,0.0,17.74,2,2.525,34,0.0,38700993.0,11500000.0
57,ESP-La Liga,2425,Athletic Club,Álex Padilla,4,2024,147,12227,GK S,5,315,0,0.0,0,0.0,0,0.0,0,0,0,0,0.5065,0.5065,Alex Padilla,1062374400.0,190,0,Right,Mexico,G,GK,3100000.0,1877472000.0,1480.0,Goalkeeper,Goalkeeper (substitute/secondary),21.0,ESP,2029-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289,0.0,0.0,0.0,0.0,1.013,0,0.0,0,0.0,0.0,0.0
58,ESP-La Liga,2425,Athletic Club,Álvaro Djaló,4,2024,147,13001,F M S,17,637,1,0.9032,1,0.9032,0,1.0898,15,4,2,0,3.1041,1.203,Álvaro Djaló,934761600.0,176,0,Right,Guinea-Bissau,F,RW,4900000.0,1782777600.0,1139.0,Forward,Forward / Winger / Attacking Midfielder,25.0,ESP,2026-06-30,0.141,0.128,0.141,0.128,0.0,0.154,2.119,0.565,0.609,1.107,1.107,0.0,0.067,4.307,1,1.993,19,4900000.0,5425155.0,4900000.0
59,ESP-La Liga,2425,Athletic Club,Íñigo Lekue,4,2024,147,2403,D S,16,757,0,0.1394,0,0.1394,0,0.5742,2,8,1,0,2.3115,1.7287,Íñigo Lekue,736473600.0,180,73,Right,Spain,D,"DR, DL",1100000.0,1782777600.0,393.0,Defender,Defender (secondary role / versatile),31.0,ESP,2026-06-30,0.0,0.017,0.0,0.017,0.0,0.068,0.238,0.951,0.48,0.0,0.0,0.0,0.0,4.04,0,0.714,10,0.0,7890961.0,0.0
60,ESP-La Liga,2425,Atletico Madrid,Adrián Niño,4,2024,143,12115,S,1,10,0,0.1588,0,0.1588,0,0.0,2,0,0,0,0.1588,0.0,Adrián Niño,1087603200.0,186,0,Right,Spain,F,ST,930000.0,1877472000.0,360.0,Forward,Striker,20.0,ESP,2029-06-30,0.0,1.429,0.0,1.429,0.0,0.0,18.0,0.0,1.429,0.0,0.0,0.0,0.0,0.159,0,0.159,2,0.0,5856423.0,0.0
61,ESP-La Liga,2425,Atletico Madrid,Alexander Sørloth,4,2024,143,6531,F S,35,1525,20,20.4548,19,19.7116,2,1.3046,79,13,4,0,21.5367,2.148,Alexander Sørloth,818121600.0,195,90,Left,Norway,F,ST,21000000.0,1845936000.0,23117.0,Forward,Striker / Centre Forward,29.0,ESP,2028-06-30,1.18,1.207,1.121,1.163,0.118,0.077,4.662,0.767,1.398,0.978,0.964,1.533,0.253,23.685,22,21.759,92,1050000.0,1026654.0,954545.0
62,ESP-La Liga,2425,Atletico Madrid,Antoine Griezmann,4,2024,143,2270,F M S,38,2514,8,8.4138,7,6.9273,7,8.1163,50,48,2,0,19.79,9.1806,Antoine Griezmann,669513600.0,176,71,Left,France,F,ST,10400000.0,1814313600.0,97180.0,Forward,Forward / Winger / Attacking Midfielder,33.0,ESP,2027-06-30,0.286,0.301,0.251,0.248,0.251,0.291,1.79,1.718,1.037,0.951,1.01,0.862,0.16,28.971,15,16.53,98,1300000.0,1236065.0,693333.0
63,ESP-La Liga,2425,Atletico Madrid,Axel Witsel,4,2024,143,3059,D S,14,845,0,0.0611,0,0.0611,1,0.8425,1,2,1,0,3.8915,3.0491,Axel Witsel,600566400.0,186,73,Right,Belgium,M,DC,1500000.0,1782777600.0,9723.0,Defender,Defender (secondary role / versatile),35.0,ESP,2026-06-30,0.0,0.007,0.0,0.007,0.107,0.09,0.107,0.213,0.739,0.0,0.0,1.187,0.0,6.941,1,0.904,3,0.0,24549918.0,1500000.0
64,ESP-La Liga,2425,Atletico Madrid,Clement Lenglet,4,2024,143,5050,D,23,1987,2,2.1961,2,2.1961,1,0.9538,10,5,9,0,11.5442,11.4822,Clément Lenglet,803347200.0,186,81,Left,France,D,DC,6200000.0,1845936000.0,7949.0,Defender,Defender (generic),29.0,ESP,2028-06-30,0.091,0.099,0.091,0.099,0.045,0.043,0.453,0.226,1.043,0.911,0.911,1.048,0.2,23.026,3,3.15,15,3100000.0,2823187.0,2066667.0
65,ESP-La Liga,2425,Atletico Madrid,Conor Gallagher,4,2024,143,9040,M S,32,1637,3,3.0008,3,3.0008,3,1.3112,23,12,2,0,7.897,4.4436,Conor Gallagher,949795200.0,182,0,Right,England,M,"MC, DM, AM",34000000.0,1940544000.0,16208.0,Midfielder,Midfielder (secondary/attacking),24.0,ESP,2031-06-30,0.165,0.165,0.165,0.165,0.165,0.072,1.265,0.66,0.678,1.0,1.0,2.288,0.13,12.341,6,4.312,35,11333333.0,11330312.0,5666667.0
66,ESP-La Liga,2425,Atletico Madrid,César Azpilicueta,4,2024,143,681,D S,14,881,1,0.1825,1,0.1825,0,0.0877,5,3,0,0,3.885,3.7627,César Azpilicueta,620265600.0,178,78,Right,Spain,D,"DR, DC",1100000.0,1782777600.0,4594.0,Defender,Defender (secondary role / versatile),35.0,ESP,2026-06-30,0.102,0.019,0.102,0.019,0.0,0.009,0.511,0.306,0.781,5.479,5.479,0.0,0.2,7.648,1,0.27,8,1100000.0,6027397.0,1100000.0
67,ESP-La Liga,2425,Atletico Madrid,Giménez,4,2024,143,2278,D S,27,1984,0,0.4645,0,0.4645,1,0.3644,5,2,3,0,8.4422,8.0778,Santiago Giménez,987552000.0,182,0,Left,Mexico,F,ST,21000000.0,1877472000.0,32303.0,Defender,Defender (secondary role / versatile),23.0,ESP,2029-06-30,0.0,0.021,0.0,0.021,0.045,0.017,0.227,0.091,0.749,0.0,0.0,2.744,0.0,16.52,1,0.829,7,0.0,45209903.0,21000000.0
68,ESP-La Liga,2425,Atletico Madrid,Giuliano Simeone,4,2024,143,9796,F M S,33,1988,2,3.0015,2,3.0015,6,7.1847,22,24,4,0,16.636,8.7256,Giuliano Simeone,1040169600.0,178,0,Right,Argentina,M,MR,44000000.0,1909008000.0,16473.0,Forward,Forward / Winger / Attacking Midfielder,22.0,ESP,2030-06-30,0.091,0.136,0.091,0.136,0.272,0.325,0.996,1.087,1.148,0.666,0.666,0.835,0.091,25.362,8,10.186,46,22000000.0,14659337.0,5500000.0
69,ESP-La Liga,2425,Atletico Madrid,Jan Oblak,4,2024,143,2261,GK,36,3240,0,0.0,0,0.0,0,0.0,0,0,0,0,5.668,5.668,Jan Oblak,726364800.0,189,84,Right,Slovenia,G,GK,18100000.0,1845936000.0,12537.0,Goalkeeper,Goalkeeper (starter),31.0,ESP,2028-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315,0.0,0.0,0.0,0.0,11.336,0,0.0,0,0.0,0.0,0.0
70,ESP-La Liga,2425,Atletico Madrid,Javi Galán,4,2024,143,7385,D S,25,1806,0,0.2446,0,0.2446,2,3.3248,9,14,8,0,9.7632,7.8681,Javi Galán,785203200.0,172,70,Left,Spain,D,DL,3400000.0,1782777600.0,2469.0,Defender,Defender (secondary role / versatile),30.0,ESP,2026-06-30,0.0,0.012,0.0,0.012,0.1,0.166,0.449,0.698,0.879,0.0,0.0,0.602,0.0,17.631,2,3.569,23,0.0,13900245.0,1700000.0
71,ESP-La Liga,2425,Atletico Madrid,Juan Musso,4,2024,143,7095,GK,2,180,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0941,0.0941,Juan Musso,768182400.0,191,93,Right,Argentina,G,GK,3200000.0,1845936000.0,7010.0,Goalkeeper,Goalkeeper (starter),30.0,ESP,2028-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094,0.0,0.0,0.0,0.0,0.188,0,0.0,0,0.0,0.0,0.0
72,ESP-La Liga,2425,Atletico Madrid,Julián Álvarez,4,2024,143,10846,F M S,37,2543,17,14.1593,13,11.1862,4,6.4587,72,41,5,0,25.1622,9.4338,Julián Alvarez,949276800.0,170,68,Right,Argentina,F,ST,97000000.0,1909008000.0,223437.0,Forward,Forward / Winger / Attacking Midfielder,24.0,ESP,2030-06-30,0.602,0.501,0.46,0.396,0.142,0.229,2.548,1.451,1.224,1.201,1.162,0.619,0.236,34.596,21,20.618,113,5705882.0,6850621.0,4619048.0
73,ESP-La Liga,2425,Atletico Madrid,Koke,4,2024,143,2269,M S,32,1915,1,1.4989,1,1.4989,1,1.3334,11,16,4,0,11.0165,9.0877,Koke,694828800.0,177,73,Right,Spain,M,"MC, DM",6400000.0,1782777600.0,5933.0,Midfielder,Midfielder (secondary/attacking),32.0,ESP,2026-06-30,0.047,0.07,0.047,0.07,0.047,0.063,0.517,0.752,0.945,0.667,0.667,0.75,0.091,20.104,2,2.832,27,6400000.0,4269798.0,3200000.0
74,ESP-La Liga,2425,Atletico Madrid,Marcos Llorente,4,2024,143,2518,D M S,33,2515,2,0.6808,2,0.6808,4,3.7946,16,28,0,1,14.0973,11.8549,Marcos Llorente,791424000.0,184,71,Right,Spain,D,DR,23000000.0,1814313600.0,9464.0,Defender,Defender / Defensive Midfielder,29.0,ESP,2027-06-30,0.072,0.024,0.072,0.024,0.143,0.136,0.573,1.002,0.929,2.938,2.938,1.054,0.125,25.952,6,4.475,44,11500000.0,33783784.0,3833333.0
75,ESP-La Liga,2425,Atletico Madrid,Nahuel Molina,4,2024,143,8963,D S,30,1565,0,0.9986,0,0.9986,3,1.9342,9,13,1,0,9.5306,7.784,Nahuel Molina,891820800.0,175,69,Right,Argentina,D,"DR, MR",14600000.0,1814313600.0,13454.0,Defender,Defender (secondary role / versatile),26.0,ESP,2027-06-30,0.0,0.057,0.0,0.057,0.173,0.111,0.518,0.748,0.996,0.0,0.0,1.551,0.0,17.315,3,2.933,22,0.0,14620469.0,4866667.0
76,ESP-La Liga,2425,Atletico Madrid,Pablo Barrios Rivas,4,2024,143,10494,M S,31,2347,1,1.3707,1,1.3707,4,2.9307,29,26,4,1,17.5148,14.8834,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,Midfielder,Midfielder (secondary/attacking),0.0,ESP,0,0.038,0.053,0.038,0.053,0.153,0.112,1.112,0.997,1.242,0.73,0.73,1.365,0.034,32.398,5,4.301,55,0.0,0.0,0.0
77,ESP-La Liga,2425,Atletico Madrid,Reinildo,4,2024,143,7432,D S,19,916,0,0.0516,0,0.0516,0,0.1837,1,2,4,0,3.4983,3.402,Reinildo Mandava,759110400.0,180,74,Left,Mozambique,D,"DL, DC",5200000.0,1814313600.0,12257.0,Defender,Defender (secondary role / versatile),30.0,ESP,2027-06-30,0.0,0.005,0.0,0.005,0.0,0.018,0.098,0.197,0.678,0.0,0.0,0.0,0.0,6.9,0,0.235,3,0.0,100775194.0,0.0
78,ESP-La Liga,2425,Atletico Madrid,Robin Le Normand,4,2024,143,7276,D S,27,2140,1,1.3956,1,1.3956,0,0.6798,10,3,8,0,7.7844,7.2425,Robin Le Normand,847670400.0,187,0,Right,Spain,D,DC,29000000.0,1877472000.0,6615.0,Defender,Defender (secondary role / versatile),28.0,ESP,2029-06-30,0.042,0.059,0.042,0.059,0.0,0.029,0.421,0.126,0.632,0.717,0.717,0.0,0.1,15.027,1,2.075,13,29000000.0,20779593.0,29000000.0
79,ESP-La Liga,2425,Atletico Madrid,Rodrigo Riquelme,4,2024,143,8002,D M S,16,493,0,1.4374,0,1.4374,1,1.0268,14,15,0,0,3.3556,1.1716,Rodrigo Riquelme,954633600.0,174,0,Right,Spain,M,LW,8600000.0,1909008000.0,4739.0,Defender,Defender / Defensive Midfielder,24.0,ESP,2030-06-30,0.0,0.262,0.0,0.262,0.183,0.187,2.556,2.738,0.826,0.0,0.0,0.974,0.0,4.527,1,2.464,29,0.0,5983025.0,8600000.0
80,ESP-La Liga,2425,Atletico Madrid,Rodrigo de Paul,4,2024,143,1145,M S,34,2137,3,1.4674,3,1.4674,5,5.9307,19,42,7,0,17.4264,13.4808,Rodrigo de Paul,769737600.0,180,67,Right,Argentina,M,MC,15500000.0,1893369600.0,53724.0,Midfielder,Midfielder (secondary/attacking),30.0,ESP,2029-12-31,0.126,0.062,0.126,0.062,0.211,0.25,0.8,1.769,1.302,2.044,2.044,0.843,0.158,30.907,8,7.398,61,5166667.0,10562900.0,1937500.0
81,ESP-La Liga,2425,Atletico Madrid,Samuel Lino,4,2024,143,10943,D F M S,31,1580,3,6.0837,3,6.0837,4,3.4759,45,22,3,0,14.265,6.5644,Samuel Lino,945907200.0,178,0,Right,Brazil,M,"ML, LW",21000000.0,1893369600.0,22812.0,Defender,Defender / versatile (can play Midfield/Forward),25.0,ESP,2029-12-31,0.171,0.347,0.171,0.347,0.228,0.198,2.563,1.253,1.186,0.493,0.493,1.151,0.067,20.829,7,9.56,67,7000000.0,3451847.0,3000000.0
82,ESP-La Liga,2425,Atletico Madrid,Thomas Lemar,4,2024,143,3425,S,5,67,0,0.4072,0,0.4072,0,0.2233,2,2,0,0,0.6371,0.2659,Thomas Lemar,816134400.0,170,58,Left,France,M,"MC, AM, ML",2100000.0,1782777600.0,5851.0,Forward,Striker,29.0,ESP,2026-06-30,0.0,0.547,0.0,0.547,0.0,0.3,2.687,2.687,1.213,0.0,0.0,0.0,0.0,0.903,0,0.631,4,0.0,5157171.0,0.0
83,ESP-La Liga,2425,Atletico Madrid,Ángel Correa,4,2024,143,2275,F S,31,721,4,5.3961,4,5.3961,1,2.0838,34,14,3,1,10.3653,3.8934,Ángel Correa,794707200.0,171,67,Right,Argentina,F,"ST, AM",9900000.0,1909008000.0,16808.0,Forward,Striker / Centre Forward,29.0,ESP,2030-06-30,0.499,0.674,0.499,0.674,0.125,0.26,4.244,1.748,1.78,0.741,0.741,0.48,0.118,14.259,5,7.48,48,2475000.0,1834658.0,1980000.0
84,ESP-La Liga,2425,Barcelona,Andreas Christensen,4,2024,148,200,D S,5,239,0,0.0332,0,0.0332,0,0.0402,1,1,3,0,1.4766,1.4766,Andreas Christensen,829094400.0,188,78,Right,Denmark,D,DC,9600000.0,1782777600.0,63289.0,Defender,Defender (secondary role / versatile),28.0,ESP,2026-06-30,0.0,0.013,0.0,0.013,0.0,0.015,0.377,0.377,1.112,0.0,0.0,0.0,0.0,2.953,0,0.073,2,0.0,289156627.0,0.0
85,ESP-La Liga,2425,Barcelona,Anssumane Fati,4,2024,148,7967,M S,6,228,0,1.1018,0,1.1018,0,0.1239,12,4,1,0,1.8863,0.81,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,Midfielder,Midfielder (secondary/attacking),0.0,ESP,0,0.0,0.435,0.0,0.435,0.0,0.049,4.737,1.579,1.064,0.0,0.0,0.0,0.0,2.696,0,1.226,16,0.0,0.0,0.0
86,ESP-La Liga,2425,Barcelona,Dani Olmo,4,2024,148,8292,M S,25,1221,10,6.6381,8,5.1516,4,3.8517,42,27,1,0,17.1268,9.9389,Dani Olmo,894499200.0,179,70,Right,Spain,M,"AM, MC",58000000.0,1909008000.0,187740.0,Midfielder,Midfielder (secondary/attacking),26.0,ESP,2030-06-30,0.737,0.489,0.59,0.38,0.295,0.284,3.096,1.99,1.995,1.506,1.553,1.039,0.238,27.066,14,10.49,69,5800000.0,8737440.0,4142857.0
87,ESP-La Liga,2425,Barcelona,Daniel Rodríguez,4,2024,148,11634,M,1,37,0,0.0413,0,0.0413,0,0.0,2,0,0,0,0.3061,0.2647,Alvaro Daniel Rodriguez Munoz,0.0,0,0,0,0,M,,0.0,0.0,28.0,Midfielder,Midfielder (central),0.0,ESP,0,0.0,0.1,0.0,0.1,0.0,0.0,4.865,0.0,1.388,0.0,0.0,0.0,0.0,0.571,0,0.041,2,0.0,0.0,0.0
88,ESP-La Liga,2425,Barcelona,Eric Garcia,4,2024,148,8045,D M S,29,1532,2,2.3549,2,2.3549,3,1.0125,14,7,4,0,12.8746,12.2904,Eric García,978998400.0,182,79,Right,Spain,D,"DC, DR",29000000.0,1940544000.0,58637.0,Defender,Defender / Defensive Midfielder,23.0,ESP,2031-06-30,0.117,0.138,0.117,0.138,0.176,0.059,0.822,0.411,1.478,0.849,0.849,2.963,0.143,25.165,5,3.367,21,14500000.0,12314748.0,5800000.0
89,ESP-La Liga,2425,Barcelona,Fermín López,4,2024,148,11822,M S,28,1224,6,4.7566,6,4.7566,5,4.7123,41,29,4,1,15.6507,7.8535,Fermín López,1052611200.0,176,0,Right,Spain,M,"AM, MC",72000000.0,1940544000.0,180912.0,Midfielder,Midfielder (secondary/attacking),21.0,ESP,2031-06-30,0.441,0.35,0.441,0.35,0.368,0.346,3.015,2.132,1.728,1.261,1.261,1.061,0.146,23.504,11,9.469,70,12000000.0,15136862.0,6545455.0
90,ESP-La Liga,2425,Barcelona,Ferrán Torres,4,2024,148,6441,F M S,27,1093,10,9.6824,10,9.6824,6,3.5562,48,19,1,1,14.0588,2.258,Ferran Torres,951782400.0,185,77,Right,Spain,F,"ST, LW, RW",54000000.0,1814313600.0,144014.0,Forward,Forward / Winger / Attacking Midfielder,24.0,ESP,2027-06-30,0.823,0.797,0.823,0.797,0.494,0.293,3.952,1.565,1.344,1.033,1.033,1.687,0.208,16.317,16,13.239,67,5400000.0,5577130.0,3375000.0
91,ESP-La Liga,2425,Barcelona,Frenkie de Jong,4,2024,148,7781,M S,26,1105,2,1.0243,2,1.0243,2,2.3029,5,21,3,0,11.6369,8.7153,Frenkie de Jong,863395200.0,180,70,Right,Netherlands,M,"MC, DM",42000000.0,1877472000.0,202871.0,Midfielder,Midfielder (secondary/attacking),27.0,ESP,2029-06-30,0.163,0.083,0.163,0.083,0.163,0.188,0.407,1.71,1.658,1.953,1.953,0.868,0.4,20.352,4,3.327,26,21000000.0,41003612.0,10500000.0
92,ESP-La Liga,2425,Barcelona,Gavi,4,2024,148,9804,F M S,26,1079,1,1.0601,1,1.0601,1,1.6528,11,14,4,0,7.7693,5.8416,Pablo Gavi,1091664000.0,173,0,Right,Spain,M,MC,41000000.0,1909008000.0,270785.0,Forward,Forward / Winger / Attacking Midfielder,20.0,ESP,2030-06-30,0.083,0.088,0.083,0.088,0.083,0.138,0.918,1.168,1.135,0.943,0.943,0.605,0.091,13.611,2,2.713,25,41000000.0,38675597.0,20500000.0
93,ESP-La Liga,2425,Barcelona,Gerard Martín,4,2024,148,12821,D S,28,1018,1,0.6436,1,0.6436,3,1.2958,7,12,2,0,7.371,6.1116,Gerard Martín,1014681600.0,186,0,Left,Spain,D,"DL, DC",18200000.0,1845936000.0,45775.0,Defender,Defender (secondary role / versatile),22.0,ESP,2028-06-30,0.088,0.057,0.088,0.057,0.265,0.115,0.619,1.061,1.192,1.554,1.554,2.315,0.143,13.483,4,1.939,19,18200000.0,28278434.0,4550000.0
94,ESP-La Liga,2425,Barcelona,Hector Fort,4,2024,148,12171,D S,17,552,0,0.2695,0,0.2695,0,1.3017,6,9,2,0,4.3817,3.5193,Hector Fort,1154476800.0,185,77,Right,Spain,D,DR,11600000.0,1782777600.0,44752.0,Defender,Defender (secondary role / versatile),18.0,ESP,2026-06-30,0.0,0.044,0.0,0.044,0.0,0.212,0.978,1.467,1.288,0.0,0.0,0.0,0.0,7.901,0,1.571,15,0.0,43042672.0,0.0
95,ESP-La Liga,2425,Barcelona,Iñaki Peña,4,2024,148,7287,GK S,16,1393,0,0.0,0,0.0,0,0.0,0,0,1,0,3.9061,3.9061,Iñaki Peña,920332800.0,185,0,Right,Spain,G,GK,7300000.0,1782777600.0,44622.0,Goalkeeper,Goalkeeper (substitute/secondary),25.0,ESP,2026-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505,0.0,0.0,0.0,0.0,7.812,0,0.0,0,0.0,0.0,0.0
96,ESP-La Liga,2425,Barcelona,Iñigo Martínez,4,2024,148,2484,D,28,2505,0,0.5136,0,0.5136,4,2.248,13,16,5,0,20.0492,19.1128,Iñigo Martínez,674438400.0,181,77,Left,Spain,D,DC,4600000.0,1782777600.0,64851.0,Defender,Defender (generic),33.0,ESP,2026-06-30,0.0,0.018,0.0,0.018,0.144,0.081,0.467,0.575,1.407,0.0,0.0,1.779,0.0,39.162,4,2.762,29,0.0,8956386.0,1150000.0
97,ESP-La Liga,2425,Barcelona,Jules Koundé,4,2024,148,6433,D S,32,2606,2,2.7438,2,2.7438,3,4.134,18,32,4,0,24.0963,20.2743,Jules Koundé,910828800.0,180,70,Right,France,D,DR,69000000.0,1909008000.0,149309.0,Defender,Defender (secondary role / versatile),26.0,ESP,2030-06-30,0.069,0.095,0.069,0.095,0.104,0.143,0.622,1.105,1.532,0.729,0.729,0.726,0.111,44.371,5,6.878,50,34500000.0,25147606.0,13800000.0
98,ESP-La Liga,2425,Barcelona,Lamine Yamal,4,2024,148,11527,F M S,35,2879,9,11.593,9,11.593,13,14.4665,144,64,3,0,38.3079,18.0032,Lamine Yamal,1184284800.0,180,0,Left,Spain,M,RW,215000000.0,1940544000.0,1783049.0,Forward,Forward / Winger / Attacking Midfielder,17.0,ESP,2031-06-30,0.281,0.362,0.281,0.362,0.406,0.452,4.502,2.001,1.76,0.776,0.776,0.899,0.062,56.311,22,26.06,208,23888889.0,18545674.0,9772727.0
99,ESP-La Liga,2425,Barcelona,Marc Bernal,4,2024,148,12820,M,3,256,0,0.0561,0,0.0561,0,0.011,2,1,2,0,1.5139,1.4468,Marc Bernal,1180137600.0,191,0,Left,Spain,M,MC,9700000.0,1877472000.0,74733.0,Midfielder,Midfielder (central),17.0,ESP,2029-06-30,0.0,0.02,0.0,0.02,0.0,0.004,0.703,0.352,1.041,0.0,0.0,0.0,0.0,2.961,0,0.067,3,0.0,172905526.0,0.0
100,ESP-La Liga,2425,Barcelona,Marc Casadó,4,2024,148,11151,M S,23,1640,1,0.9119,1,0.9119,3,1.6349,14,9,2,1,14.538,13.5082,Marc Casadó,1063497600.0,172,0,Right,Spain,M,"MC, DM",24000000.0,1845936000.0,64584.0,Midfielder,Midfielder (secondary/attacking),21.0,ESP,2028-06-30,0.055,0.05,0.055,0.05,0.165,0.09,0.768,0.494,1.539,1.097,1.097,1.835,0.071,28.046,4,2.547,23,24000000.0,26318675.0,6000000.0
101,ESP-La Liga,2425,Barcelona,Marc-André ter Stegen,4,2024,148,2090,GK,8,677,0,0.0,0,0.0,0,0.0,0,0,0,0,3.7235,3.7235,Marc-André Ter Stegen,704592000.0,187,85,Right,Germany,G,GK,7300000.0,1782777600.0,117841.0,Goalkeeper,Goalkeeper (starter),32.0,ESP,2026-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,7.447,0,0.0,0,0.0,0.0,0.0
102,ESP-La Liga,2425,Barcelona,Pablo Torre,4,2024,148,11025,M S,10,302,3,0.2955,3,0.2955,1,0.9361,6,8,0,0,3.3229,2.8766,Pablo Torre,1049328000.0,173,0,Right,Spain,M,"AM, MC",4900000.0,1877472000.0,36490.0,Midfielder,Midfielder (secondary/attacking),21.0,ESP,2029-06-30,0.894,0.088,0.894,0.088,0.298,0.279,1.788,2.384,1.848,10.152,10.152,1.068,0.5,6.2,4,1.232,14,1633333.0,16582064.0,1225000.0
103,ESP-La Liga,2425,Barcelona,Pau Cubarsí,4,2024,148,12005,D S,35,2631,0,0.9357,0,0.9357,3,1.5361,8,9,3,0,17.2559,17.1479,Pau Cubarsí,1169424000.0,184,76,Right,Spain,D,DC,75000000.0,1877472000.0,155566.0,Defender,Defender (secondary role / versatile),17.0,ESP,2029-06-30,0.0,0.032,0.0,0.032,0.103,0.053,0.274,0.308,1.177,0.0,0.0,1.953,0.0,34.404,3,2.472,17,0.0,80153895.0,25000000.0
104,ESP-La Liga,2425,Barcelona,Pau Victor,4,2024,148,10953,F S,21,273,2,2.9672,2,2.9672,1,0.877,14,8,2,0,4.4591,0.7532,Pau Víctor,1006819200.0,182,0,Right,Spain,F,ST,9600000.0,1909008000.0,37707.0,Forward,Striker / Centre Forward,23.0,ESP,2030-06-30,0.659,0.978,0.659,0.978,0.33,0.289,4.615,2.637,1.718,0.674,0.674,1.14,0.143,5.212,3,3.844,22,4800000.0,3235373.0,3200000.0
105,ESP-La Liga,2425,Barcelona,Pedri,4,2024,148,8935,M S,37,2941,4,2.5104,4,2.5104,5,7.8068,24,70,3,0,31.4263,23.621,Pedri,1038182400.0,174,60,Right,Spain,M,"MC, DM",153000000.0,1909008000.0,682385.0,Midfielder,Midfielder (secondary/attacking),22.0,ESP,2030-06-30,0.122,0.077,0.122,0.077,0.153,0.239,0.734,2.142,1.685,1.593,1.593,0.64,0.167,55.047,9,10.317,94,38250000.0,60946463.0,17000000.0
106,ESP-La Liga,2425,Barcelona,Raphinha,4,2024,148,8026,F M S,36,2862,18,19.266,16,17.7794,10,13.527,114,91,4,0,39.2826,13.6504,Raphinha,850521600.0,176,68,Left,Brazil,M,LW,72000000.0,1845936000.0,918043.0,Forward,Forward / Winger / Attacking Midfielder,28.0,ESP,2028-06-30,0.566,0.606,0.503,0.559,0.314,0.425,3.585,2.862,1.665,0.934,0.9,0.739,0.158,52.933,28,32.793,205,4000000.0,3737154.0,2571429.0
107,ESP-La Liga,2425,Barcelona,Robert Lewandowski,4,2024,148,227,F S,34,2716,27,29.4143,24,26.4412,2,2.4753,115,18,1,0,29.2428,6.6594,Robert Lewandowski,588124800.0,186,79,Right,Poland,F,ST,8400000.0,1782777600.0,583333.0,Forward,Striker / Centre Forward,36.0,ESP,2026-06-30,0.895,0.975,0.795,0.876,0.066,0.082,3.811,0.596,1.19,0.918,0.908,0.808,0.235,35.902,29,31.89,133,311111.0,285575.0,289655.0
108,ESP-La Liga,2425,Barcelona,Ronald Araújo,4,2024,148,8091,D S,12,771,1,1.1664,1,1.1664,1,0.4866,4,4,2,0,4.3866,3.8932,Ronald Araújo,920764800.0,191,79,Right,Uruguay,D,DC,27000000.0,1940544000.0,134726.0,Defender,Defender (secondary role / versatile),25.0,ESP,2031-06-30,0.117,0.136,0.117,0.136,0.117,0.057,0.467,0.467,0.967,0.857,0.857,2.055,0.25,8.28,2,1.653,8,27000000.0,23148148.0,13500000.0
