,league,season,team,player,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup,name_sofascore,birth_ts,height,weight,preferred_foot,nationality,position_current,detailed_positions_current,market_value_current,contract_until_ts_current,popularity_score_current
259,ESP-La Liga,2425,Las Palmas,Viti Rozada,4,2024,144,12737,D S,29,2005,0,0.06697579100728035,0,0.06697579100728035,2,1.4213977381587029,3,12,5,0,4.21627417486161,3.173089588060975,Viti Rozada,874368000.0,171.0,,Right,Spain,D,"['DR', 'MR']",1600000.0,1814313600.0,113.0
260,ESP-La Liga,2425,Las Palmas,Álex Muñoz,4,2024,144,5137,D S,21,1443,3,1.1511703273281455,3,1.1511703273281455,0,0.5306877195835114,9,7,3,0,5.856701044365764,4.921549832448363,Álex Muñoz,775526400.0,185.0,74.0,Left,Spain,D,"['DL', 'DC']",1100000.0,1845936000.0,173.0
261,ESP-La Liga,2425,Las Palmas,Álex Suárez,4,2024,144,11742,D,30,2498,0,0.3234486058354378,0,0.3234486058354378,0,0.1860176008194685,6,3,11,0,3.2029242739081383,3.0801294706761837,Alex Suárez,725846400.0,179.0,,Right,Spain,D,"['DC', 'DR']",540000.0,1845936000.0,249.0
262,ESP-La Liga,2425,Leganes,Adrià Alti,4,2024,159,11834,D M S,22,1645,0,0.24961038772016764,0,0.24961038772016764,0,0.5857671527191997,7,11,6,0,2.4437357550486922,2.062911454588175,Adrià Altimira,985737600.0,170.0,,Right,Spain,D,['DR'],1300000.0,1845936000.0,355.0
263,ESP-La Liga,2425,Leganes,Aritz Arambarri,4,2024,159,7835,D,2,180,0,0.04174470156431198,0,0.04174470156431198,0,0.0,1,0,0,0,0.26933547854423523,0.26933547854423523,Aritz Arambarri,886204800.0,186.0,,Right,Spain,D,['DC'],645000.0,1814313600.0,41.0
264,ESP-La Liga,2425,Leganes,Borna Barisic,4,2024,159,13437,D,1,9,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,Borna Barišić,721353600.0,186.0,,Left,Croatia,D,['DL'],630000.0,1782777600.0,1069.0
265,ESP-La Liga,2425,Leganes,Darko Brasanac,4,2024,159,5037,M S,30,1606,1,2.0544604547321796,1,2.0544604547321796,2,0.3227075841277838,12,9,4,0,3.912908762693405,1.896696176379919,Darko Brašanac,697852800.0,178.0,73.0,Right,Serbia,M,"['MC', 'AM']",415000.0,1782777600.0,200.0
266,ESP-La Liga,2425,Leganes,Diego García,4,2024,159,12794,F M S,28,1171,3,4.401241090148687,3,4.401241090148687,0,0.25502479542046785,29,6,2,0,4.547595828771591,0.9056342523545027,Diego García,956016000.0,188.0,,Right,Spain,F,['ST'],1600000.0,1845936000.0,233.0
267,ESP-La Liga,2425,Leganes,Duk,4,2024,159,13438,M S,10,149,0,0.03150592092424631,0,0.03150592092424631,0,0.5542192105203867,2,5,1,0,0.5542192105203867,0.0,Duk,950659200.0,182.0,,Right,Cape Verde,F,"['ST', 'LW']",2300000.0,1814313600.0,480.0
268,ESP-La Liga,2425,Leganes,Enric Franquesa,4,2024,159,9765,D M S,12,612,1,0.3923423383384943,1,0.3923423383384943,0,0.057024482637643814,4,2,1,0,0.8776321262121201,0.5426520425826311,Enric Franquesa,856915200.0,174.0,,Left,Spain,D,['DL'],950000.0,1782777600.0,181.0
269,ESP-La Liga,2425,Leganes,Javi Hernández,4,2024,159,8422,D M S,31,2401,2,1.134048592299223,2,1.134048592299223,1,1.5437743626534939,17,17,6,0,3.576768623664975,2.427387349307537,Javier Hernández,581126400.0,174.0,71.0,Right,Mexico,F,['ST'],270000.0,,4382.0
270,ESP-La Liga,2425,Leganes,Jorge Sáenz,4,2024,159,7828,D S,23,1694,1,1.8186329379677773,1,1.8186329379677773,0,0.1442689262330532,8,2,3,1,2.5135615654289722,2.369292639195919,Jorge Sáenz,848188800.0,192.0,75.0,Right,Spain,D,['DC'],1100000.0,1782777600.0,187.0
271,ESP-La Liga,2425,Leganes,Juan Cruz,4,2024,159,6759,D F M S,34,2292,5,2.7526479018852115,5,2.7526479018852115,4,4.149010988883674,33,25,2,0,7.974728053435683,2.569998520426452,Juan Cruz,956620800.0,179.0,,Left,Spain,M,['RW'],2900000.0,1877472000.0,531.0
272,ESP-La Liga,2425,Leganes,Juan Soriano,4,2024,159,6257,GK,6,540,0,0.0,0,0.0,0,0.0,0,0,1,0,0.3865733314305544,0.3865733314305544,Juan Soriano,872294400.0,186.0,78.0,Left,Spain,G,['GK'],1100000.0,1814313600.0,151.0
273,ESP-La Liga,2425,Leganes,Julián Chicco,4,2024,159,12793,D M S,14,273,0,0.3933754116296768,0,0.3933754116296768,1,0.4953148066997528,3,2,0,0,0.7068625688552856,0.2830714099109173,Julián Chicco,884649600.0,181.0,79.0,Right,Argentina,M,"['MC', 'DM']",515000.0,,168.0
274,ESP-La Liga,2425,Leganes,Marko Dmitrovic,4,2024,159,6224,GK,32,2880,0,0.0,0,0.0,0,0.10171622782945633,0,1,0,0,1.9117682538926601,1.8100520260632038,Marko Dmitrović,696211200.0,194.0,94.0,Left,Serbia,G,['GK'],740000.0,1845936000.0,1193.0
275,ESP-La Liga,2425,Leganes,Matija Nastasic,4,2024,159,451,D S,26,2118,1,0.14439020305871964,1,0.14439020305871964,0,0.08860144764184952,2,2,3,0,2.486087303608656,2.469435315579176,Matija Nastasić,733276800.0,188.0,83.0,Left,Serbia,D,['DC'],740000.0,,480.0
276,ESP-La Liga,2425,Leganes,Miguel De la Fuente,4,2024,159,6924,F M S,34,1708,1,5.791498295031488,0,4.304943046532571,3,1.134644091129303,35,7,3,0,6.518890951760113,1.4080072399228811,Miguel de la Fuente,936316800.0,182.0,,Right,Spain,F,['ST'],2100000.0,1782777600.0,443.0
277,ESP-La Liga,2425,Leganes,Munir,4,2024,159,2106,F M S,25,844,4,1.4313753638416529,4,1.4313753638416529,0,0.7138976156711578,21,8,1,1,3.3005733154714108,1.6323035079985857,Munir El Kajoui,610761600.0,190.0,80.0,Right,Morocco,G,['GK'],770000.0,1782777600.0,3776.0
278,ESP-La Liga,2425,Leganes,Raba,4,2024,159,5199,F M S,29,1925,8,7.210522370878607,4,3.4941343017853796,6,6.12695131637156,44,46,6,0,9.66063447855413,2.529050065204501,Dani Raba,814924800.0,184.0,,Left,Spain,F,"['RW', 'MR', 'ST']",2500000.0,1814313600.0,977.0
279,ESP-La Liga,2425,Leganes,Renato Tapia,4,2024,159,8710,D M S,34,2442,1,0.6297735353000462,1,0.6297735353000462,0,0.26615771232172847,14,7,8,0,5.6201626979745924,4.955714585259557,Renato Tapia,806889600.0,185.0,78.0,Right,Peru,M,"['MC', 'DM']",1900000.0,1814313600.0,3099.0
280,ESP-La Liga,2425,Leganes,Roberto López,4,2024,159,7195,M S,13,374,0,0.6060058553703129,0,0.6060058553703129,1,0.8888880126178265,7,10,0,0,1.0046397601254284,0.21710627526044846,Roberto López,956534400.0,178.0,,Left,Spain,M,['AM'],970000.0,1814313600.0,196.0
281,ESP-La Liga,2425,Leganes,Sergio González,4,2024,159,12791,D S,36,2966,2,1.9580097878351808,2,1.9580097878351808,0,0.5771256238222122,13,4,2,1,2.742747124284506,2.678178194910288,Sergio González,703728000.0,186.0,,Right,Spain,D,['DC'],770000.0,,259.0
282,ESP-La Liga,2425,Leganes,Seydouba Cissé,4,2024,159,12792,M S,34,2494,3,2.2893198179081082,3,2.2893198179081082,1,0.8812172105535865,24,17,3,1,8.082963166758418,5.432613124139607,Seydouba Cisse,981763200.0,172.0,,Right,Guinea,M,"['MC', 'DM']",3100000.0,1782777600.0,3674.0
283,ESP-La Liga,2425,Leganes,Sébastien Haller,4,2024,159,6144,F S,8,404,0,0.35817818343639374,0,0.35817818343639374,0,0.1350812464952469,4,1,0,0,0.44150425493717194,0.0493881031870842,Sébastien Haller,772243200.0,190.0,82.0,Right,Côte d'Ivoire,F,['ST'],1900000.0,1782777600.0,48170.0
284,ESP-La Liga,2425,Leganes,Valentin Rosier,4,2024,159,5615,D M S,32,2583,1,1.0204768180847168,1,1.0204768180847168,2,1.1147922053933144,13,12,8,0,4.845664316788316,3.539426350966096,Valentin Rosier,840412800.0,175.0,70.0,Right,France,D,['DR'],3100000.0,1845936000.0,800.0
285,ESP-La Liga,2425,Leganes,Yan Diomande,4,2024,159,13561,D M S,10,544,2,1.2688960582017899,2,1.2688960582017899,1,0.8170663304626942,11,14,1,0,3.6484999284148216,2.5935563445091248,Yan Diomande,1163462400.0,180.0,,Right,Côte d'Ivoire,F,['ML'],49000000.0,1909008000.0,22270.0
286,ESP-La Liga,2425,Leganes,Yvan Neyou,4,2024,159,8689,M S,30,2344,1,0.45724739599972963,1,0.45724739599972963,1,0.7096966840326786,16,13,14,0,5.066599708050489,4.101959167979658,Yvan Neyou,852249600.0,180.0,,Right,Cameroon,M,"['MC', 'DM']",2300000.0,1782777600.0,945.0
287,ESP-La Liga,2425,Leganes,Óscar Rodríguez,4,2024,159,6570,M S,29,1290,1,2.6321211019530892,1,2.6321211019530892,4,2.824665365740657,33,19,6,1,5.780915940180421,2.6671316027641296,Óscar Rodríguez,898992000.0,174.0,68.0,Right,Spain,M,"['MC', 'AM']",1600000.0,,602.0
288,ESP-La Liga,2425,Mallorca,Abdón Prats,4,2024,239,8014,F M S,24,400,2,2.7443290799856186,1,2.0010514482855797,0,0.12906461395323277,14,3,4,0,1.7206827104091644,0.15969045460224152,Abdón Prats,724550400.0,181.0,79.0,Left,Spain,F,['ST'],970000.0,1845936000.0,318.0
289,ESP-La Liga,2425,Mallorca,Antonio Sánchez,4,2024,239,9970,D F M S,33,1353,0,1.2898992113769054,0,1.2898992113769054,0,0.4207525495439768,17,5,3,0,4.188069044612348,2.6425679912790656,Antonio Sánchez,861667200.0,179.0,,Right,Spain,M,"['MC', 'MR']",2600000.0,1814313600.0,255.0
290,ESP-La Liga,2425,Mallorca,Chiquinho,4,2024,239,10327,M S,8,134,0,0.24903703294694424,0,0.24903703294694424,0,0.03559113293886185,4,2,2,0,0.3664560653269291,0.10114248469471931,Chiquinho,806112000.0,174.0,68.0,Right,Portugal,M,"['AM', 'MC']",4600000.0,1877472000.0,1901.0
291,ESP-La Liga,2425,Mallorca,Copete,4,2024,239,10982,D S,25,1511,0,0.5529027758166194,0,0.5529027758166194,0,0.0,6,0,6,0,3.0933860559016466,2.9993373826146126,José Copete,939513600.0,190.0,,Left,Spain,D,['DC'],3600000.0,1877472000.0,418.0
292,ESP-La Liga,2425,Mallorca,Cyle Larin,4,2024,239,11340,F S,32,1781,7,7.244329610839486,6,6.501052031293511,2,1.5815904028713703,39,8,4,0,6.705597769469023,1.3051558434963226,Cyle Larin,798076800.0,187.0,86.0,Right,Canada,F,['ST'],3600000.0,1782777600.0,1603.0
293,ESP-La Liga,2425,Mallorca,Dani Rodríguez,4,2024,239,7841,F M S,37,2207,4,3.405790278688073,4,3.405790278688073,7,4.1755089005455375,31,33,5,0,6.866879858076572,3.3092801552265882,Dani Rodríguez,1123545600.0,172.0,,Left,Spain,M,['LW'],1000000.0,1814313600.0,7022.0
294,ESP-La Liga,2425,Mallorca,Daniel Luna,4,2024,239,11993,S,2,15,0,0.0,0,0.0,0,0.0,0,0,0,0,0.11172714084386826,0.11172714084386826,Daniel Luna,1052265600.0,178.0,61.0,Left,Colombia,M,['AM'],570000.0,1782777600.0,449.0
295,ESP-La Liga,2425,Mallorca,David López,4,2024,239,12074,D,2,172,0,0.0,0,0.0,0,0.0,0,0,0,0,0.011990965344011784,0.011990965344011784,David López,623894400.0,185.0,81.0,Right,Spain,D,['DC'],730000.0,1782777600.0,522.0
296,ESP-La Liga,2425,Mallorca,Dominik Greif,4,2024,239,9756,GK,31,2790,0,0.0,0,0.0,0,0.0,0,0,1,0,2.511147951707244,2.511147951707244,Dominik Greif,860284800.0,197.0,82.0,Right,Slovakia,G,['GK'],7600000.0,1877472000.0,960.0
297,ESP-La Liga,2425,Mallorca,Jan Salas,4,2024,239,12951,S,4,32,0,0.061538223177194595,0,0.061538223177194595,0,0.0,2,0,0,0,0.07352918852120638,0.011990965344011784,Jan Salas,1123632000.0,182.0,,Right,Spain,M,[],485000.0,1845936000.0,94.0
298,ESP-La Liga,2425,Mallorca,Javi Llabrés,4,2024,239,10128,M,1,60,0,0.022038977593183517,0,0.022038977593183517,0,0.06293221563100815,1,1,0,0,0.2983826696872711,0.21341148018836975,Javi Llabrés,1031702400.0,174.0,,Both,Spain,M,['LW'],845000.0,1782777600.0,119.0
299,ESP-La Liga,2425,Mallorca,Johan Mojica,4,2024,239,6242,D S,36,2747,1,0.7688355734571815,1,0.7688355734571815,2,4.50119224563241,17,40,5,0,9.112911474891007,6.467207685112953,Johan Mojica,714355200.0,185.0,73.0,Left,Colombia,D,['DL'],1700000.0,1814313600.0,3935.0
300,ESP-La Liga,2425,Mallorca,Leo Román,4,2024,239,9839,GK,7,630,0,0.0,0,0.0,0,0.0,0,0,0,0,0.7954421639442444,0.7954421639442444,Leo Román,962841600.0,189.0,,Right,Spain,G,['GK'],4900000.0,1909008000.0,1601.0
301,ESP-La Liga,2425,Mallorca,Manuel Morlanes,4,2024,239,6592,M S,23,1335,0,0.4533621082082391,0,0.4533621082082391,0,0.45190941262990236,11,10,7,0,5.464884104207158,4.617404890246689,,,,,,,,,,,
302,ESP-La Liga,2425,Mallorca,Marc Domenech,4,2024,239,12883,F M S,10,297,0,0.7432425078004599,0,0.7432425078004599,0,0.2158001670613885,8,5,0,0,1.1332007721066475,0.7108004167675972,Marc Domenech,1136073600.0,182.0,,Left,Spain,F,['MC'],1100000.0,1782777600.0,270.0
303,ESP-La Liga,2425,Mallorca,Martin Valjent,4,2024,239,7838,D,31,2773,3,0.9961849488317966,3,0.9961849488317966,0,0.12438401952385902,12,4,4,0,4.728357254527509,4.529047730378807,Martin Valjent,818640000.0,187.0,70.0,Right,Slovakia,D,['DC'],4700000.0,1877472000.0,734.0
304,ESP-La Liga,2425,Mallorca,Mateu Morey,4,2024,239,8070,D S,16,734,0,0.44142330437898636,0,0.44142330437898636,0,0.24642183631658554,3,4,0,0,1.799698012880981,1.183547493070364,Mateu Morey,951955200.0,171.0,,Right,Spain,D,['DR'],1500000.0,1814313600.0,602.0
305,ESP-La Liga,2425,Mallorca,Omar Mascarell,4,2024,239,2456,M S,32,1994,1,0.855449890717864,1,0.855449890717864,0,0.08272714912891388,9,2,5,1,3.2351455856114626,2.4790145875886083,Omar Mascarell,728611200.0,181.0,74.0,Right,Equatorial Guinea,M,"['MC', 'DM']",835000.0,1782777600.0,530.0
306,ESP-La Liga,2425,Mallorca,Pablo Maffeo,4,2024,239,1003,D M S,30,2385,0,0.34491522144526243,0,0.34491522144526243,2,4.4014428816735744,7,29,7,0,8.654321428388357,5.628506066277623,Pablo Maffeo,868665600.0,173.0,68.0,Right,Argentina,D,['DR'],4800000.0,1814313600.0,2166.0
307,ESP-La Liga,2425,Mallorca,Raíllo,4,2024,239,2584,D,36,3211,2,2.7986418372020125,2,2.7986418372020125,0,1.8868699930608273,35,13,7,1,7.869464821182191,6.528888679109514,Antonio Raíllo,686880000.0,186.0,77.0,Right,Spain,D,['DC'],1600000.0,1814313600.0,765.0
308,ESP-La Liga,2425,Mallorca,Roberto Navarro,4,2024,239,8765,M S,23,1302,1,2.833723386749625,1,2.833723386749625,0,1.8819198217242956,18,13,3,0,7.1545522175729275,3.6579713448882103,Gino Roberto Navarro Lavalle,560822400.0,,,Right,Peru,D,[],,,0.0
309,ESP-La Liga,2425,Mallorca,Samú Costa,4,2024,239,10974,M S,32,2667,0,2.070507390424609,0,2.070507390424609,2,1.747686741873622,30,14,7,1,6.658713826909661,4.448418968357146,Samú Costa,975283200.0,183.0,,Left,Portugal,M,"['MC', 'DM']",14600000.0,1845936000.0,1403.0
310,ESP-La Liga,2425,Mallorca,Sergi Darder,4,2024,239,2621,M S,38,2811,2,1.8862759750336409,2,1.8862759750336409,6,4.959239151328802,36,54,4,0,10.42331206612289,7.28883396461606,Sergi Darder,756518400.0,180.0,71.0,Right,Spain,M,"['MC', 'AM']",3300000.0,1845936000.0,1007.0
311,ESP-La Liga,2425,Mallorca,Siebe Van der Heyden,4,2024,239,11749,D S,2,92,0,0.02571023255586624,0,0.02571023255586624,0,0.04254746437072754,1,1,0,0,0.29494476318359375,0.29494476318359375,Siebe Van Der Heyden,896486400.0,185.0,,Left,Belgium,D,"['DC', 'DR', 'DL']",2900000.0,1845936000.0,272.0
312,ESP-La Liga,2425,Mallorca,Takuma Asano,4,2024,239,6087,F M S,21,1071,2,2.957052057608962,2,2.957052057608962,1,0.93105398863554,28,6,0,0,6.2074980661273,2.5558740701526403,Takuma Asano,784425600.0,173.0,70.0,Right,Japan,M,"['RW', 'ST']",1700000.0,1782777600.0,2020.0
313,ESP-La Liga,2425,Mallorca,Toni Lato,4,2024,239,2479,D S,14,615,0,0.0,0,0.0,0,0.3176251221448183,0,6,1,1,1.1517913285642862,0.9197595901787281,Toni Lato,880070400.0,173.0,64.0,Left,Spain,D,['DL'],1400000.0,1814313600.0,258.0
314,ESP-La Liga,2425,Mallorca,Valery Fernández,4,2024,239,7246,M S,18,260,2,1.1641754806041718,2,1.1641754806041718,0,0.025492219254374504,3,1,1,0,0.9394392836838961,0.036337096244096756,Valery Fernández,943315200.0,179.0,,Right,Spain,D,['LW'],970000.0,1845936000.0,307.0
315,ESP-La Liga,2425,Mallorca,Vedat Muriqi,4,2024,239,9002,F S,29,2081,7,10.985502218827605,5,8.755669390782714,2,2.6997383255511522,54,27,1,2,10.095736857503653,1.4222737727686763,Vedat Muriqi,767145600.0,194.0,92.0,Left,Kosovo,F,['ST'],4400000.0,1877472000.0,6548.0
316,ESP-La Liga,2425,Osasuna,Abel Bretones,4,2024,157,12790,D M S,35,2061,2,0.4541091760620475,2,0.4541091760620475,0,1.106137989088893,12,16,3,0,4.3427660362794995,3.045761490240693,Abel Bretones,966816000.0,188.0,,Left,Spain,D,['DL'],4400000.0,1877472000.0,416.0
317,ESP-La Liga,2425,Osasuna,Aimar Oroz,4,2024,157,8424,F M S,37,3027,5,4.505093781277537,4,3.7618161272257566,4,4.083869905211031,49,39,7,0,14.308762029744685,9.082503446377814,Aimar Oroz,1006819200.0,177.0,,Right,Spain,M,"['MC', 'AM']",8199999.0,1877472000.0,1260.0
318,ESP-La Liga,2425,Osasuna,Aitor Fernández,4,2024,157,4193,GK,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,Aitor Fernández,673228800.0,182.0,78.0,Right,Spain,G,['GK'],560000.0,1814313600.0,255.0
319,ESP-La Liga,2425,Osasuna,Alejandro Catena,4,2024,157,7604,D,35,3086,1,2.9847294874489307,1,2.9847294874489307,3,2.5119774006307125,20,10,11,0,6.841868652962148,4.8923682095482945,Alejandro Catena,783302400.0,194.0,,Right,Spain,D,['DC'],2900000.0,1845936000.0,946.0
320,ESP-La Liga,2425,Osasuna,Ante Budimir,4,2024,157,1235,F S,38,3008,21,20.66943975351751,13,14.723218826577067,4,1.8783285655081272,99,16,4,0,14.999033909291029,1.534797454252839,Ante Budimir,680140800.0,190.0,75.0,Left,Croatia,F,['ST'],2800000.0,1814313600.0,8801.0
321,ESP-La Liga,2425,Osasuna,Bryan Zaragoza,4,2024,157,10143,F M S,27,1887,1,3.2676440300419927,1,3.2676440300419927,6,4.370135611854494,42,37,4,0,7.4870644100010395,1.18960455711931,Bryan Zaragoza,999993600.0,165.0,,Right,Spain,F,['LW'],9300000.0,1782777600.0,5534.0
322,ESP-La Liga,2425,Osasuna,Enzo Boyomo,4,2024,157,12893,D S,37,3254,2,1.9415398044511676,2,1.9415398044511676,0,1.0242035184055567,14,4,5,0,6.701995998620987,5.585668057203293,,,,,,,,,,,
323,ESP-La Liga,2425,Osasuna,Iker Benito,4,2024,157,10273,S,2,28,0,0.0,0,0.0,0,0.019961753860116005,0,1,0,0,0.019961753860116005,0.0,Iker Benito,1028937600.0,176.0,,Right,Spain,F,['LW'],1600000.0,1814313600.0,195.0
324,ESP-La Liga,2425,Osasuna,Iker Muñoz,4,2024,157,11395,M S,23,554,0,0.521794113330543,0,0.521794113330543,1,0.968973096460104,11,6,2,0,3.5626386487856507,2.656475719064474,Iker Muñoz,1036454400.0,179.0,,Right,Spain,M,"['MC', 'DM']",1800000.0,1814313600.0,228.0
325,ESP-La Liga,2425,Osasuna,Javi Martínez,4,2024,157,8263,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,Javi Martínez,589161600.0,190.0,81.0,Right,Spain,D,"['DC', 'DM', 'MC']",680000.0,,706.0
326,ESP-La Liga,2425,Osasuna,Jesús Areso,4,2024,157,9768,D S,36,3111,0,0.5701641449704766,0,0.5701641449704766,3,3.452265188097954,8,30,9,0,7.537882330827415,5.577389623038471,Jesús Areso,930873600.0,183.0,,Right,Spain,D,['DR'],11000000.0,1940544000.0,648.0
327,ESP-La Liga,2425,Osasuna,Jon Moncayola,4,2024,157,7857,M S,32,2144,0,1.583032850176096,0,1.583032850176096,0,3.2875387091189623,21,34,8,0,8.322481885552406,5.819439947605133,Jon Moncayola,895017600.0,182.0,73.0,Right,Spain,M,"['MC', 'DM']",7300000.0,1940544000.0,724.0
328,ESP-La Liga,2425,Osasuna,Jorge Herrando,4,2024,157,10858,D S,18,1362,1,1.7282755002379417,1,1.7282755002379417,0,0.0,13,0,3,0,1.1332577150315046,0.8354937434196472,Jorge Herrando,983318400.0,192.0,,Left,Spain,D,['DC'],3200000.0,1909008000.0,266.0
329,ESP-La Liga,2425,Osasuna,José Arnáiz,4,2024,157,6470,M S,15,100,0,0.3046903256326914,0,0.3046903256326914,0,0.44479559920728207,6,3,0,0,1.0926944930106401,0.564286183565855,José Manuel Arnáiz,797904000.0,175.0,70.0,Right,Spain,F,['LW'],930000.0,1814313600.0,324.0
330,ESP-La Liga,2425,Osasuna,Juan Cruz,4,2024,157,8744,D S,25,1509,0,0.11948471330106258,0,0.11948471330106258,0,0.026129532605409622,4,1,4,0,3.8228932609781623,3.741608656011522,Juan Cruz,956620800.0,179.0,,Left,Spain,M,['RW'],2900000.0,1877472000.0,531.0
331,ESP-La Liga,2425,Osasuna,Kike Barja,4,2024,157,5140,F M S,15,296,0,0.17551968432962894,0,0.17551968432962894,1,1.4770732149481773,4,10,3,0,1.9822204429656267,0.7546407096087933,Kike Barja,860112000.0,178.0,69.0,Right,Spain,F,"['LW', 'RW']",1500000.0,1782777600.0,174.0
332,ESP-La Liga,2425,Osasuna,Lucas Torró,4,2024,157,7050,M,35,2983,3,2.6740165650844574,3,2.6740165650844574,0,0.9804754853248596,30,10,10,0,6.212580701336265,5.214350013062358,Lucas Torró,774576000.0,190.0,77.0,Right,Spain,M,"['MC', 'DM']",3100000.0,1814313600.0,700.0
333,ESP-La Liga,2425,Osasuna,Moi Gómez,4,2024,157,2198,F M S,26,730,0,0.3465937990695238,0,0.3465937990695238,0,0.8948066756129265,6,11,1,0,1.156978888437152,0.3306217063218355,Moi Gómez,772329600.0,174.0,65.0,Right,Spain,M,"['MC', 'LW']",1900000.0,1814313600.0,613.0
334,ESP-La Liga,2425,Osasuna,Nacho Vidal,4,2024,157,5162,D S,5,109,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,Nacho Vidal,790905600.0,180.0,,Right,Spain,D,['DR'],1700000.0,1814313600.0,327.0
335,ESP-La Liga,2425,Osasuna,Pablo Ibáñez,4,2024,157,10857,M S,28,1286,1,1.4140569819137454,1,1.4140569819137454,1,1.2139921113848686,20,6,4,0,4.217783071100712,1.8093481920659542,Pablo Ibáñez,883612800.0,179.0,,Right,Spain,M,"['MC', 'DM']",3100000.0,1909008000.0,342.0
336,ESP-La Liga,2425,Osasuna,Raul García,4,2024,157,8042,F S,32,673,4,3.332692926749587,4,3.332692926749587,0,0.6854467298835516,26,3,1,0,3.9805939085781574,0.299630843102932,Raúl García de Haro,973209600.0,192.0,70.0,Right,Spain,F,['ST'],3100000.0,1845936000.0,914.0
337,ESP-La Liga,2425,Osasuna,Rubén García,4,2024,157,2183,F M S,36,2481,5,2.8201384283602238,5,2.8201384283602238,5,5.068325296510011,27,49,2,0,8.147512812167406,3.8373438119888306,Rubén García,742608000.0,171.0,72.0,Left,Spain,M,['RW'],1900000.0,1814313600.0,1078.0
338,ESP-La Liga,2425,Osasuna,Rubén Peña,4,2024,157,5075,D F M S,25,737,0,0.8619882110506296,0,0.8619882110506296,0,0.5118131535127759,10,13,1,0,2.453945313580334,1.3749668803066015,Rubén Peña,679795200.0,170.0,65.0,Right,Spain,D,['DR'],660000.0,1814313600.0,174.0
339,ESP-La Liga,2425,Osasuna,Sergio Herrera,4,2024,157,7859,GK,37,3330,0,0.0,0,0.0,0,0.0,0,0,5,0,3.095418728888035,3.095418728888035,Sergio Herrera,736646400.0,192.0,82.0,Right,Spain,G,['GK'],2800000.0,1845936000.0,1014.0
340,ESP-La Liga,2425,Osasuna,Unai García,4,2024,157,5141,D S,3,67,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,Unai García,715392000.0,182.0,81.0,Left,Spain,D,['DC'],830000.0,1782777600.0,119.0
341,ESP-La Liga,2425,Rayo Vallecano,Abdul Mumin,4,2024,145,11105,D,24,2020,2,0.7587368516251445,2,0.7587368516251445,1,0.19435454905033112,10,1,6,1,4.470557772554457,3.8072007233276963,Abdul Mumin,897091200.0,188.0,,Right,Ghana,D,['DC'],4300000.0,1782777600.0,1231.0
342,ESP-La Liga,2425,Rayo Vallecano,Adrián Embarba,4,2024,145,2166,F M S,35,1603,1,2.273956812918186,1,2.273956812918186,1,2.5082478746771812,37,21,4,0,6.203048147261143,3.0752087738364935,Adrián Embarba,705196800.0,173.0,66.0,Right,Spain,M,"['LW', 'RW']",910000.0,1845936000.0,471.0
343,ESP-La Liga,2425,Rayo Vallecano,Alfonso Espino,4,2024,145,8733,D S,16,835,0,0.7072220253758132,0,0.7072220253758132,1,0.6576519934460521,10,5,4,0,2.9461317313835025,2.1586161367595196,Alfonso Espino,694569600.0,172.0,70.0,Left,Uruguay,D,['DL'],935000.0,1782777600.0,679.0
344,ESP-La Liga,2425,Rayo Vallecano,Andrei Ratiu,4,2024,145,7515,D M S,35,3066,2,2.136768433265388,2,2.136768433265388,3,5.584122102707624,31,36,5,0,16.212922966107726,10.544794468209147,Andrei Rațiu,898300800.0,183.0,,Right,Romania,D,['DR'],16700000.0,1909008000.0,8529.0
345,ESP-La Liga,2425,Rayo Vallecano,Aridane Hernández,4,2024,145,7856,D S,14,1026,0,1.1384378708899021,0,1.1384378708899021,0,0.05024651437997818,8,2,1,0,3.4562611430883408,3.4420830607414246,Aridane Hernández,606614400.0,186.0,77.0,Right,Spain,D,['DC'],205000.0,,256.0
346,ESP-La Liga,2425,Rayo Vallecano,Augusto Batalla,4,2024,145,12298,GK,32,2880,0,0.0,0,0.0,0,0.025127990171313286,0,1,6,0,4.8040439039468765,4.778915913775563,Augusto Batalla,830822400.0,186.0,80.0,Right,Argentina,G,['GK'],5800000.0,1909008000.0,1511.0
347,ESP-La Liga,2425,Rayo Vallecano,Daniel Cárdenas,4,2024,145,8108,GK,6,540,0,0.0,0,0.0,0,0.0,0,0,0,0,0.18321754410862923,0.18321754410862923,Daniel Cardenas,1036195200.0,,,,Colombia,,[],,,0.0
348,ESP-La Liga,2425,Rayo Vallecano,Etienne Eto'o Pineda,4,2024,145,12866,S,2,35,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,Etienne Eto'o Pineda,1029628800.0,189.0,,Right,Cameroon,F,[],280000.0,1782777600.0,3266.0
